id,row_index,label,phishing_prob,phishing_prob_cal,model_id,dataset
23670,23670,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23671,23671,0,3.151201963191852e-05,0.04367256537079811,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23672,23672,1,0.9999609589576721,0.9644534587860107,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23673,23673,0,0.00101375428494066,0.12500780820846558,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23674,23674,0,0.785617470741272,0.559273362159729,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23675,23675,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23676,23676,0,2.3521861294284463e-05,0.03872301056981087,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23677,23677,1,0.11026952415704727,0.33746322989463806,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23678,23678,1,0.17049501836299896,0.37535107135772705,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23679,23679,1,0.008129922673106194,0.17790840566158295,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23680,23680,1,0.999986469745636,0.9735559821128845,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23681,23681,0,7.93223807704635e-05,0.05277348682284355,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23682,23682,0,0.00010480276250746101,0.061886511743068695,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23683,23683,0,0.0003964597126469016,0.09101145714521408,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23684,23684,0,0.29591596126556396,0.394108384847641,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23685,23685,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23686,23686,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23687,23687,1,0.001619496033526957,0.11636397242546082,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23688,23688,0,0.020410826429724693,0.2450331449508667,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23689,23689,1,0.9999714493751526,0.9680919051170349,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23690,23690,1,0.9999874830245972,0.9739803671836853,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23691,23691,0,2.4169765310944058e-05,0.03994177281856537,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23692,23692,0,8.414660987909883e-05,0.05778554454445839,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23693,23693,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23694,23694,0,1.9227631128160283e-05,0.035807911306619644,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23695,23695,1,0.9999856352806091,0.9736109375953674,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23696,23696,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23697,23697,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23698,23698,1,0.050042446702718735,0.2793267071247101,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23699,23699,0,2.8777794796042144e-05,0.04203282669186592,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23700,23700,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23701,23701,0,5.5879612773424014e-05,0.047586094588041306,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23702,23702,1,0.9999823570251465,0.9710723161697388,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23703,23703,1,0.9999877214431763,0.9741212129592896,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23704,23704,0,1.6192721886909567e-05,0.036610834300518036,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23705,23705,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23706,23706,0,1.708831223368179e-05,0.03806765004992485,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23707,23707,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23708,23708,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23709,23709,1,0.9999700784683228,0.9663673639297485,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23710,23710,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23711,23711,0,0.0002672859700396657,0.07979141920804977,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23712,23712,1,0.9999873638153076,0.9740756750106812,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23713,23713,1,0.9999623894691467,0.9644562005996704,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23714,23714,1,0.9999548196792603,0.9633539915084839,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23715,23715,0,2.4673103325767443e-05,0.04194799065589905,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23716,23716,1,0.9999874234199524,0.9731957912445068,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23717,23717,0,4.8336092731915414e-05,0.05228744447231293,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23718,23718,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23719,23719,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23720,23720,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23721,23721,1,0.999977171421051,0.9700582027435303,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23722,23722,0,2.6634568712324835e-05,0.04101121798157692,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23723,23723,0,1.2552477528515738e-05,0.03409283235669136,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23724,23724,0,3.0714149033883587e-05,0.035903990268707275,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23725,23725,1,0.9999813437461853,0.9712252616882324,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23726,23726,0,0.9000299572944641,0.6681748032569885,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23727,23727,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23728,23728,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23729,23729,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23730,23730,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23731,23731,1,0.9999748468399048,0.969533383846283,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23732,23732,0,2.2710446501150727e-05,0.04036664962768555,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23733,23733,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23734,23734,0,1.538928881927859e-05,0.03383108600974083,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23735,23735,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23736,23736,1,0.9999544024467468,0.9627130627632141,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23737,23737,1,0.9999682903289795,0.9671262502670288,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23738,23738,0,1.581401375005953e-05,0.03703753277659416,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23739,23739,1,0.8445687294006348,0.5986572504043579,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23740,23740,1,0.999971330165863,0.9682198762893677,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23741,23741,0,3.823911174549721e-05,0.0437779426574707,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23742,23742,0,0.00020537394448183477,0.07733114063739777,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23743,23743,1,0.9999759793281555,0.9696801900863647,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23744,23744,1,0.9999826550483704,0.9708408117294312,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23745,23745,0,8.915130820241757e-06,0.030520059168338776,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23746,23746,0,1.590278225194197e-05,0.036040887236595154,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23747,23747,1,0.9999428987503052,0.9595693945884705,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23748,23748,0,0.00013048687833361328,0.06330268085002899,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23749,23749,0,1.57870144903427e-05,0.03536844626069069,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23750,23750,1,0.9975780844688416,0.8787147402763367,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23751,23751,1,0.002607920439913869,0.13314655423164368,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23752,23752,0,0.000593368022236973,0.09150224179029465,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23753,23753,0,3.092297265538946e-05,0.04395865276455879,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23754,23754,1,0.9999862909317017,0.9736412763595581,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23755,23755,0,1.3501490684575401e-05,0.03268590569496155,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23756,23756,0,0.0004934906028211117,0.09355785697698593,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23757,23757,1,0.9999468922615051,0.9597898721694946,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23758,23758,0,3.987589298048988e-05,0.044295910745859146,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23759,23759,1,0.9999822974205017,0.9717987179756165,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23760,23760,1,0.999968409538269,0.9660636782646179,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23761,23761,1,0.8465032577514648,0.6366079449653625,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23762,23762,0,4.407627056934871e-05,0.05012005940079689,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23763,23763,0,8.33853191579692e-05,0.050159066915512085,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23764,23764,0,1.387214615533594e-05,0.03486286476254463,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23765,23765,0,5.0254409870831296e-05,0.04368429630994797,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23766,23766,0,0.00010486946121091023,0.055473655462265015,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23767,23767,0,0.9970759749412537,0.8722326755523682,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23768,23768,0,0.0062483325600624084,0.16796398162841797,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23769,23769,1,0.9999809861183167,0.9713485240936279,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23770,23770,1,0.9360570311546326,0.7065302729606628,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23771,23771,1,0.9999845027923584,0.9725955128669739,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23772,23772,0,1.683992195466999e-05,0.03537917137145996,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23773,23773,1,0.9999745488166809,0.9684064388275146,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23774,23774,0,0.003056789981201291,0.14564357697963715,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23775,23775,1,0.9999880194664001,0.9741031527519226,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23776,23776,1,0.9999818205833435,0.9719182252883911,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23777,23777,1,0.9998982548713684,0.9529803991317749,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23778,23778,1,0.9997433423995972,0.9321067929267883,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23779,23779,1,0.9999765753746033,0.9696314334869385,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23780,23780,0,1.650206650083419e-05,0.03516718000173569,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23781,23781,1,0.9999861717224121,0.9736432433128357,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23782,23782,0,1.1434903171902988e-05,0.031202998012304306,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23783,23783,1,0.0008596863481216133,0.09836588054895401,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23784,23784,0,0.0004715677350759506,0.08668980747461319,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23785,23785,1,0.9999833106994629,0.9719933867454529,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23786,23786,0,0.00022859654563944787,0.07586599886417389,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23787,23787,1,0.9999598264694214,0.9647030234336853,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23788,23788,1,0.9999826550483704,0.9722784161567688,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23789,23789,0,1.5204219380393624e-05,0.032933592796325684,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23790,23790,1,0.9999783635139465,0.9707464575767517,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23791,23791,1,0.9999882578849792,0.9742842316627502,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23792,23792,1,0.9998362064361572,0.9430052042007446,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23793,23793,0,5.074638102087192e-05,0.04613513499498367,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23794,23794,1,0.22084417939186096,0.4014146327972412,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23795,23795,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23796,23796,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23797,23797,0,0.0005364342941902578,0.09805640578269958,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23798,23798,0,0.9999710917472839,0.9679206609725952,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23799,23799,0,4.347580033936538e-05,0.04557754471898079,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23800,23800,0,1.856574453995563e-05,0.03360706567764282,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23801,23801,1,0.9999866485595703,0.9737144112586975,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23802,23802,0,6.027639756212011e-05,0.04702985659241676,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23803,23803,1,0.9999712109565735,0.9660924077033997,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23804,23804,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23805,23805,0,1.2490688277466688e-05,0.03146396577358246,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23806,23806,0,0.000687484978698194,0.09194907546043396,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23807,23807,1,0.9999871850013733,0.9743028283119202,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23808,23808,0,0.0007213205681182444,0.10185234248638153,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23809,23809,1,0.9999662041664124,0.9656819701194763,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23810,23810,1,0.9623100161552429,0.7433767914772034,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23811,23811,1,0.9999809861183167,0.971740186214447,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23812,23812,1,0.9999873638153076,0.974128246307373,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23813,23813,0,1.2072727258782834e-05,0.033839162439107895,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23814,23814,0,4.297286068322137e-05,0.049810536205768585,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23815,23815,0,0.0007019555196166039,0.10670962184667587,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23816,23816,0,0.9999697804450989,0.9675018191337585,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23817,23817,0,0.1413923054933548,0.3721632957458496,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23818,23818,0,3.826366810244508e-05,0.04952957481145859,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23819,23819,1,0.547837495803833,0.5011009573936462,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23820,23820,1,0.9999672174453735,0.9670722484588623,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23821,23821,1,0.9629886150360107,0.7445709109306335,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23822,23822,1,0.9540850520133972,0.7304972410202026,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23823,23823,1,0.9999822974205017,0.9715128540992737,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23824,23824,1,0.9999826550483704,0.9721090793609619,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23825,23825,0,2.952163413283415e-05,0.043749500066041946,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23826,23826,1,0.9999876618385315,0.973882257938385,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23827,23827,1,0.9999574422836304,0.964555561542511,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23828,23828,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23829,23829,1,0.9999474287033081,0.9618369936943054,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23830,23830,0,1.5565163266728632e-05,0.035911109298467636,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23831,23831,0,2.0345993107184768e-05,0.03565649688243866,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23832,23832,1,0.999985933303833,0.9734504818916321,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23833,23833,1,0.957292377948761,0.7348851561546326,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23834,23834,1,0.999985933303833,0.9732409715652466,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23835,23835,1,0.4960287809371948,0.5001230239868164,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23836,23836,1,0.9999449849128723,0.9548192024230957,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23837,23837,1,0.9999427795410156,0.9582961797714233,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23838,23838,1,0.9999868273735046,0.9734184145927429,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23839,23839,0,3.2811825803946704e-05,0.046385109424591064,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23840,23840,0,9.55500036070589e-06,0.030132196843624115,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23841,23841,0,0.04375512897968292,0.2720087170600891,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23842,23842,0,0.0001750568626448512,0.07960914075374603,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23843,23843,1,0.9999057650566101,0.9536336064338684,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23844,23844,0,2.014591700572055e-05,0.038772374391555786,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23845,23845,1,0.8046509027481079,0.6145860552787781,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23846,23846,1,0.999972403049469,0.9687128067016602,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23847,23847,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23848,23848,1,0.9998423457145691,0.9462090730667114,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23849,23849,0,0.014445595443248749,0.2126646786928177,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23850,23850,1,0.9999886751174927,0.9740957617759705,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23851,23851,0,4.668410838348791e-05,0.04663264378905296,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23852,23852,0,1.2773776688845828e-05,0.033546146005392075,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23853,23853,0,2.7391193725634366e-05,0.04367382079362869,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23854,23854,0,2.3159691409091465e-05,0.03948244825005531,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23855,23855,0,1.534926559543237e-05,0.036227308213710785,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23856,23856,0,0.0009237609338015318,0.11130813509225845,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23857,23857,1,0.06438212096691132,0.296735554933548,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23858,23858,0,1.534926559543237e-05,0.036227308213710785,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23859,23859,0,1.2563386007968802e-05,0.03187686577439308,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23860,23860,1,0.9932129383087158,0.8369861245155334,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23861,23861,1,0.999965488910675,0.9654207825660706,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23862,23862,0,1.5211964637273923e-05,0.03509921580553055,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23863,23863,0,1.7643396859057248e-05,0.03552370145916939,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23864,23864,0,8.28779138828395e-06,0.028567904606461525,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23865,23865,1,0.004376173950731754,0.15160834789276123,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23866,23866,0,3.5412573197390884e-05,0.04424083232879639,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23867,23867,1,0.9999872446060181,0.9740995168685913,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23868,23868,1,0.9998433589935303,0.9472205638885498,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23869,23869,0,0.00011053183698095381,0.062495410442352295,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23870,23870,1,0.00019110245921183378,0.06309837847948074,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23871,23871,1,0.0027871974743902683,0.15893588960170746,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23872,23872,0,3.137429303023964e-05,0.04602029174566269,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23873,23873,1,0.9999861121177673,0.9737388491630554,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
23874,23874,0,3.080130773014389e-05,0.04231617972254753,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
